"","X","republican","democrat","place_lat","place_lon"
"30174",1250471,1,0,34.14708,-118.75463
"30175",1250478,1,0,34.14708,-118.75463
"30176",1250494,1,0,34.1470785,-118.75463
"30177",1250502,1,0,34.1470785,-118.75463
"30178",1250504,1,0,34.1470785,-118.75463
"30179",1250521,1,0,34.14708,-118.75463
"30180",1250538,1,0,34.14708,-118.75463
"30181",1250543,1,0,34.14708,-118.75463
"30182",1250556,0,1,42.8832745,-87.896835
"30183",1250557,0,1,42.8832745,-87.896835
"30184",1250559,1,0,42.88327,-87.896835
"30185",1250560,1,0,37.2744885,-79.95791
"30186",1250859,0,1,35.03396,-82.4999745
"30187",1250889,1,0,40.765805,-111.917026
"30188",1250896,0,1,33.97934,-117.5800355
"30189",1250900,0,1,33.7615245,-117.4659275
"30190",1251504,0,1,40.6708795,-73.8311875
"30191",1251517,0,1,40.94526,-73.993189
"30192",1251599,0,1,41.1602505,-81.3504345
"30193",1251617,1,1,41.11794,-77.604684
"30194",1251628,1,0,41.79208,-107.23235
"30195",1251629,1,0,41.79208,-107.23235
"30196",1251655,1,0,29.838495,-95.4464865
"30197",1251725,0,1,40.45893,-88.103209
"30198",1251836,1,0,35.1705,-79.861034
"30199",1251837,1,0,35.1705,-79.861034
"30200",1251936,0,1,37.791994,-122.2286855
"30201",1251969,0,1,38.754203,-93.7459735
"30202",1251975,0,1,38.754203,-93.7459735
"30203",1252085,1,0,41.83358,-87.732013
"30204",1252192,1,0,37.26918,-119.3066075
"30205",1252226,1,0,34.0207895,-118.4119065
"30206",1252246,0,1,41.66494,-88.526811
"30207",1252264,0,1,41.66494,-88.526811
"30208",1252278,0,1,41.66494,-88.526811
"30209",1252303,0,1,41.66494,-88.526811
"30210",1252309,1,0,41.66494,-88.526811
"30211",1252336,0,1,41.66494,-88.526811
"30212",1252374,0,1,41.66494,-88.526811
"30213",1252435,0,1,41.66494,-88.526811
"30214",1252500,0,1,41.66494,-88.526811
"30215",1252527,0,1,41.66494,-88.526811
"30216",1252528,0,1,41.66494,-88.526811
"30217",1252561,1,0,41.99797,-71.4926995
"30218",1252575,1,0,41.99797,-71.4926995
"30219",1252579,0,1,41.99797,-71.4926995
"30220",1252587,1,0,41.99797,-71.4926995
"30221",1252607,1,0,41.99797,-71.4926995
"30222",1252910,1,0,32.576227,-86.6807375
"30223",1252990,1,0,33.8527355,-118.006657
"30224",1253139,1,0,39.713563,-104.9220935
"30225",1253143,1,0,34.0241,-118.728897
"30226",1253148,1,0,41.1179365,-77.604684
"30227",1253269,1,0,46.4231095,-120.3136345
"30228",1253291,1,0,38.653771,-90.247824
"30229",1253327,1,0,40.18435,-75.137862
"30230",1253400,1,0,36.090397,-79.8573635
"30231",1253553,0,1,41.83358,-87.732013
"30232",1253554,0,1,41.83358,-87.732013
"30233",1253792,1,0,29.982601,-90.011008
"30234",1253800,1,0,30.93734,-91.4010085
"30235",1253871,1,0,30.93734,-91.4010085
"30236",1253873,1,0,30.937336,-91.4010085
"30237",1253893,1,0,30.93734,-91.4010085
"30238",1253902,1,0,30.93734,-91.4010085
"30239",1253926,1,0,30.93734,-91.4010085
"30240",1253970,1,0,30.937336,-91.4010085
"30241",1254104,0,1,30.93734,-91.4010085
"30242",1254317,1,1,30.937336,-91.4010085
"30243",1254355,1,0,37.341659,-79.959699
"30244",1254369,0,1,37.073573,-84.63322
"30245",1254394,1,0,31.16889,-100.0768885
"30246",1254416,0,1,38.4982,-98.319925
"30247",1254427,1,0,37.82488,-92.163816
"30248",1254429,1,0,37.8274,-92.1381845
"30249",1254432,1,0,26.3739755,-80.134986
"30250",1254449,1,0,40.780709,-73.9685415
"30251",1254465,1,0,34.02079,-118.4119065
"30252",1254482,1,0,45.00118,-86.2705395
"30253",1254486,1,0,45.00118,-86.2705395
"30254",1254488,1,0,45.00118,-86.2705395
"30255",1254518,1,0,45.00118,-86.2705395
"30256",1254520,1,0,45.00118,-86.2705395
"30257",1254521,1,0,45.00118,-86.2705395
"30258",1254539,1,0,39.284713,-76.620482
"30259",1254553,1,0,37.77066,-122.4359785
"30260",1254564,1,0,42.095656,-87.985476
"30261",1254570,1,0,43.19678,-89.230524
"30262",1254582,1,0,31.16889,-100.0768885
"30263",1254591,0,1,25.85773,-80.3046625
"30264",1254603,0,1,44.9706105,-93.2620465
"30265",1254616,0,1,31.16889,-100.0768885
"30266",1254620,0,1,25.97612,-80.307064
"30267",1254621,1,0,35.117,-106.632718
"30268",1254628,1,0,33.63114,-80.926628
"30269",1254643,0,1,37.8758455,-122.2795215
"30270",1254674,1,0,43.187098,-70.891243
"30271",1254732,1,0,37.6839,-97.343915
"30272",1254734,1,0,37.6839,-97.343915
"30273",1254739,0,1,32.81001,-117.104989
"30274",1255184,0,1,46.4418605,-93.3613205
"30275",1255203,0,1,42.669887,-83.034363
"30276",1255265,0,1,40.780709,-73.9685415
"30277",1255288,1,0,42.3527865,-83.099288
"30278",1255322,0,1,41.5673645,-87.5528075
"30279",1255328,1,0,39.39635,-76.6151805
"30280",1255339,0,1,41.11794,-77.604684
"30281",1255345,0,1,41.11794,-77.604684
"30282",1255360,0,1,33.732438,-78.9244695
"30283",1255431,1,0,31.16889,-100.0768885
"30284",1255435,0,1,42.89623,-78.853563
"30285",1255469,0,1,39.13704,-84.5398125
"30286",1255471,1,0,36.80254,-76.069946
"30287",1255546,0,1,25.7823535,-80.2333285
"30288",1255597,1,0,37.980826,-121.3004255
"30289",1256017,0,1,40.459534,-90.674209
"30290",1256046,1,0,33.68973,-117.7823605
"30291",1256047,1,0,33.689732,-117.7823605
"30292",1256048,1,0,33.68973,-117.7823605
"30293",1256056,1,0,33.68973,-117.7823605
"30294",1256058,1,0,33.68973,-117.7823605
"30295",1256109,1,0,34.0207895,-118.4119065
"30296",1256114,1,0,40.6708795,-73.8311875
"30297",1256127,0,1,38.30456,-92.4367735
"30298",1256157,0,1,34.18216,-118.325145
"30299",1256223,0,1,33.12036,-117.0723185
"30300",1256269,1,0,33.842863,-117.851089
"30301",1256308,1,0,40.2704185,-74.539446
"30302",1256313,0,1,41.49624,-73.961881
"30303",1256341,1,0,39.7393,-89.2665075
"30304",1256350,1,0,36.0871685,-80.244984
"30305",1256379,0,1,37.26918,-119.3066075
"30306",1256406,0,1,29.9826,-90.011008
"30307",1256611,0,1,37.82224,-85.7682405
"30308",1256616,1,0,35.0022135,-80.89735
"30309",1256619,0,1,38.30456,-92.4367735
"30310",1256637,0,1,40.780709,-73.9685415
"30311",1256655,1,0,39.23967,-94.4345195
"30312",1256695,1,0,46.25818,-119.2796615
"30313",1256696,1,0,46.25818,-119.2796615
"30314",1256834,1,0,38.00338,-79.420865
"30315",1256849,1,0,44.44581,-92.2731805
"30316",1256853,1,0,44.44581,-92.2731805
"30317",1256954,1,0,28.529141,-81.1850665
"30318",1256982,0,1,38.69438,-89.9901055
"30319",1256984,0,1,38.69438,-89.9901055
"30320",1257001,1,1,30.206079,-92.0611765
"30321",1257003,0,1,30.206079,-92.0611765
"30322",1257007,0,1,30.20608,-92.0611765
"30323",1257009,0,1,30.206079,-92.0611765
"30324",1257010,0,1,30.20608,-92.0611765
"30325",1257052,1,0,39.154153,-76.7046315
"30326",1257072,1,0,37.84149,-85.4551315
"30327",1257077,1,0,38.84816,-76.9212315
"30328",1257091,1,0,40.2486455,-111.671789
"30329",1257324,0,1,34.583629,-118.125196
"30330",1257402,0,1,47.13988,-122.4294405
"30331",1257403,0,1,47.08958,-122.4269055
"30332",1257404,0,1,35.99098,-78.8954405
"30333",1257410,0,1,33.4513005,-86.741158
"30334",1257412,1,0,32.57623,-86.6807375
"30335",1257428,0,1,33.4519,-86.8060865
"30336",1257433,0,1,32.576227,-86.6807375
"30337",1258014,1,0,29.838495,-95.4464865
"30338",1258057,1,0,35.222301,-97.4451735
"30339",1258295,1,0,36.0609645,-115.135165
"30340",1258449,1,1,32.4823035,-84.917307
"30341",1258455,1,0,39.76656,-86.441236
"30342",1259116,1,0,27.737151,-97.432425
"30343",1259149,1,0,34.7485835,-77.323862
"30344",1259596,1,0,35.054627,-79.0021125
"30345",1259641,1,0,35.170923,-85.337426
"30346",1259698,1,0,29.982601,-90.011008
"30347",1259948,0,1,42.42519,-76.460602
"30348",1260341,1,0,38.23336,-122.0429745
"30349",1260945,0,1,44.45475,-73.18414
"30350",1260968,1,0,34.9499645,-81.940298
"30351",1260970,0,1,33.69254,-117.9987325
"30352",1260979,0,1,39.7665555,-86.441236
"30353",1260980,1,0,39.76656,-86.441236
"30354",1260991,1,0,40.90589,-76.7780205
"30355",1260992,1,0,40.90589,-76.7780205
"30356",1261003,1,0,38.8986,-77.0143985
"30357",1261033,1,0,29.9558385,-89.997352
"30358",1261088,0,1,33.63128,-84.4703885
"30359",1261089,0,1,33.63128,-84.4703885
"30360",1261095,0,1,42.146818,-83.2607945
"30361",1261098,0,1,42.1413345,-83.191991
"30362",1261109,1,0,45.00118,-86.2705395
"30363",1261111,1,0,28.0591,-82.5117855
"30364",1261143,0,1,37.822244,-85.7682405
"30365",1261164,0,1,45.00118,-86.2705395
"30366",1261171,1,0,42.65958,-84.64284
"30367",1261175,0,1,42.71205,-84.557899
"30368",1261177,1,1,42.74672,-84.4816265
"30369",1261196,0,1,41.1179365,-77.604684
"30370",1261198,0,1,39.77956,-86.1429225
"30371",1261206,0,1,41.47747,-84.5410315
"30372",1261268,0,1,34.02079,-118.4119065
"30373",1261277,0,1,38.2384,-85.543011
"30374",1261280,1,0,38.2384,-85.543011
"30375",1261304,1,0,36.830799,-119.636189
"30376",1261320,0,1,38.8808445,-77.101999
"30377",1261321,1,1,38.8808445,-77.101999
"30378",1261325,0,1,38.916761,-77.230881
"30379",1261331,0,1,35.81627,-84.269078
"30380",1261409,1,0,41.275721,-96.053431
"30381",1261414,1,0,41.275721,-96.053431
"30382",1261508,0,1,41.275721,-96.053431
"30383",1261737,1,0,32.8198585,-96.7617535
"30384",1261798,1,0,26.38973,-80.2273285
"30385",1261812,0,1,32.63377,-117.022463
"30386",1261846,1,0,38.99794,-105.5508905
"30387",1261848,1,0,40.9445675,-73.860857
"30388",1261888,0,1,40.36516,-82.6694675
"30389",1261893,0,1,35.1704985,-79.861034
"30390",1261895,0,1,34.70603,-86.611411
"30391",1261909,0,1,46.44186,-93.3613205
"30392",1261937,0,1,41.83358,-87.732013
"30393",1262032,1,0,29.8956065,-97.9351915
"30394",1262033,1,0,29.8956065,-97.9351915
"30395",1262038,1,0,32.67821,-83.1738665
"30396",1262047,0,1,32.67821,-83.1738665
"30397",1262048,0,1,32.6782075,-83.1738665
"30398",1262069,1,1,37.81645,-121.2380875
"30399",1262131,0,1,40.65514,-73.9487755
"30400",1262134,1,0,40.65514,-73.9487755
"30401",1262242,1,0,33.5942685,-117.709877
"30402",1262261,0,1,41.83358,-87.732013
"30403",1262272,1,0,41.8335845,-87.732013
"30404",1262282,0,1,30.68365,-88.1615555
"30405",1262361,1,0,34.58093,-87.010551
"30406",1262370,0,1,34.580925,-87.010551
"30407",1262385,0,1,29.8385,-95.4464865
"30408",1262521,0,1,38.30456,-92.4367735
"30409",1262564,1,0,33.73804,-84.1563795
"30410",1262602,1,0,36.18665,-94.153889
"30411",1262618,1,0,28.71075,-81.529538
"30412",1262623,1,0,28.71075,-81.529538
"30413",1262625,1,0,28.71075,-81.529538
"30414",1262661,0,1,41.3694035,-73.393711
"30415",1262708,0,1,41.3694035,-73.393711
"30416",1262718,0,1,41.3694,-73.393711
"30417",1262722,0,1,41.3694035,-73.393711
"30418",1262796,1,0,39.7665555,-86.441236
"30419",1262818,1,0,39.76656,-86.441236
"30420",1262862,1,0,39.7665555,-86.441236
"30421",1262868,1,0,39.76656,-86.441236
"30422",1262879,1,0,39.7665555,-86.441236
"30423",1262891,1,0,38.669068,-85.7919585
"30424",1262925,1,0,39.76656,-86.441236
"30425",1262990,1,0,39.76656,-86.441236
"30426",1262996,1,0,39.76656,-86.441236
"30427",1263092,0,1,40.36516,-82.6694675
"30428",1263095,1,0,29.838495,-95.4464865
"30429",1263122,1,0,40.27878,-74.7135835
"30430",1263134,0,1,40.278782,-74.7135835
"30431",1263197,0,1,41.1179365,-77.604684
"30432",1263208,0,1,40.278782,-74.7135835
"30433",1263209,0,1,40.278782,-74.7135835
"30434",1263832,0,1,29.66581,-95.057125
"30435",1263845,0,1,29.6658065,-95.057125
"30436",1263871,0,1,29.6658065,-95.057125
"30437",1263876,0,1,29.66581,-95.057125
"30438",1263880,0,1,29.66581,-95.057125
"30439",1263898,1,0,29.6658065,-95.057125
"30440",1263904,0,1,29.66581,-95.057125
"30441",1263911,1,1,29.6658065,-95.057125
"30442",1263922,0,1,29.66581,-95.057125
"30443",1263950,0,1,29.6658065,-95.057125
"30444",1263958,0,1,29.66581,-95.057125
"30445",1263970,0,1,29.66581,-95.057125
"30446",1263981,0,1,29.6658065,-95.057125
"30447",1263992,0,1,29.66581,-95.057125
"30448",1264026,0,1,29.66581,-95.057125
"30449",1264034,0,1,29.6658065,-95.057125
"30450",1264077,0,1,29.66581,-95.057125
"30451",1264085,0,1,29.6658065,-95.057125
"30452",1264090,0,1,29.6658065,-95.057125
"30453",1264107,1,0,29.66581,-95.057125
"30454",1264115,0,1,29.6658065,-95.057125
"30455",1264199,0,1,29.6658065,-95.057125
"30456",1264207,0,1,29.6658065,-95.057125
"30457",1264212,0,1,29.66581,-95.057125
"30458",1264231,1,0,29.6658065,-95.057125
"30459",1264233,0,1,29.6658065,-95.057125
"30460",1264252,1,0,33.7671945,-84.433106
"30461",1264260,1,0,37.26918,-119.3066075
"30462",1264267,1,0,27.69868,-83.804475
"30463",1264292,1,0,41.11794,-77.604684
"30464",1264296,1,0,40.915047,-74.1678075
"30465",1264298,1,0,41.83358,-87.732013
"30466",1264532,1,0,40.0730405,-74.7243235
"30467",1264600,1,0,40.0048655,-75.117998
"30468",1264635,1,0,33.76719,-84.433106
"30469",1264727,1,0,33.6311395,-80.926628
"30470",1264790,1,0,25.97211,-97.477426
"30471",1264814,1,0,25.97211,-97.477426
"30472",1264826,1,0,25.9721055,-97.477426
"30473",1265422,0,1,39.1000485,-94.5592815
"30474",1265426,1,0,41.08088,-81.5167515
"30475",1265506,0,1,29.99347,-91.8117545
"30476",1265635,0,1,38.30456,-92.4367735
"30477",1265735,1,0,38.29707,-122.306264
"30478",1265743,1,0,35.1705,-79.861034
"30479",1265765,0,1,34.02079,-118.4119065
"30480",1265831,0,1,41.8335845,-87.732013
"30481",1265832,1,0,38.898603,-77.0143985
"30482",1265978,0,1,25.8169655,-80.1329625
"30483",1265989,0,1,25.8169655,-80.1329625
"30484",1265999,1,0,42.308346,0.3142995
"30485",1266006,1,0,41.6549905,-74.6983405
"30486",1266007,1,0,41.6549905,-74.6983405
"30487",1266009,0,1,34.0207895,-118.4119065
"30488",1266040,0,1,31.16889,-100.0768885
"30489",1266092,0,1,30.19005,-97.904009
"30490",1266096,1,0,43.052607,-76.1288105
"30491",1266138,1,0,42.74662,-75.770041
"30492",1266167,1,0,39.36382,-94.3584095
"30493",1266168,1,0,39.36382,-94.3584095
"30494",1266170,1,0,39.36382,-94.3584095
"30495",1266171,1,0,39.36382,-94.3584095
"30496",1266172,0,1,39.3638155,-94.3584095
"30497",1266177,1,0,39.36382,-94.3584095
"30498",1266178,1,0,39.36382,-94.3584095
"30499",1266179,1,0,39.36382,-94.3584095
"30500",1266182,1,0,39.36382,-94.3584095
"30501",1266184,1,0,39.36382,-94.3584095
"30502",1266186,1,0,39.36382,-94.3584095
"30503",1266189,1,0,39.36382,-94.3584095
"30504",1266198,1,0,39.36382,-94.3584095
"30505",1266199,1,0,39.36382,-94.3584095
"30506",1266200,1,0,39.36382,-94.3584095
"30507",1266224,1,0,32.6782075,-83.1738665
"30508",1266235,0,1,47.66744,-117.434547
"30509",1266280,0,1,41.50075,-72.757385
"30510",1266517,1,0,45.5364,-122.630908
"30511",1266571,0,1,45.5364,-122.630908
"30512",1266657,0,1,45.5364,-122.630908
"30513",1266671,0,1,43.40441,-124.239733
"30514",1267024,1,0,42.9944585,-83.72561
"30515",1267029,0,1,41.5990055,-72.8815725
"30516",1267099,0,1,33.842863,-117.851089
"30517",1267191,1,0,41.4081195,-73.4729785
"30518",1267223,1,0,26.17696,-98.000235
"30519",1267295,1,0,36.13638,-119.0586735
"30520",1267423,0,1,27.69868,-83.804475
"30521",1267489,1,0,25.671986,-80.34712
"30522",1267535,1,0,38.8632755,-77.351723
"30523",1267546,1,0,32.7799665,-97.2859135
"30524",1267547,1,0,37.49729,-122.2329345
"30525",1267550,1,0,31.79337,-106.4174305
"30526",1267569,1,0,35.1705,-79.861034
"30527",1267581,1,0,35.20906,-80.8467855
"30528",1267718,1,0,32.7799665,-97.2859135
"30529",1267725,0,1,30.3233455,-97.754724
"30530",1267774,0,1,37.26918,-119.3066075
"30531",1267851,0,1,40.36516,-82.6694675
"30532",1267928,1,0,40.3651595,-82.6694675
"30533",1267946,0,1,40.3651595,-82.6694675
"30534",1268044,1,0,40.65514,-73.9487755
"30535",1268105,0,1,30.32335,-97.754724
"30536",1268200,1,0,37.75823,-121.9415795
"30537",1268287,1,0,27.82737,-82.3067225
"30538",1268293,0,1,27.82737,-82.3067225
"30539",1268367,1,0,40.8503475,-73.8494415
"30540",1268429,1,0,38.114777,-122.2302225
"30541",1268434,0,1,29.51429,-98.3145175
"30542",1268439,0,1,29.51429,-98.3145175
"30543",1268448,0,1,27.69868,-83.804475
"30544",1268749,1,0,38.77808,-77.0628085
"30545",1268849,0,1,40.09169,-82.914208
"30546",1268872,1,0,30.1409935,-97.7858035
"30547",1268875,1,0,30.1409935,-97.7858035
"30548",1268877,1,0,30.1409935,-97.7858035
"30549",1268879,1,1,30.1409935,-97.7858035
"30550",1268880,1,0,30.1409935,-97.7858035
"30551",1268881,1,0,30.1409935,-97.7858035
"30552",1268891,1,0,30.1409935,-97.7858035
"30553",1268896,1,0,30.1409935,-97.7858035
"30554",1268899,1,1,30.1409935,-97.7858035
"30555",1268905,1,0,30.1409935,-97.7858035
"30556",1268911,1,0,30.1409935,-97.7858035
"30557",1269021,1,0,35.5390725,-82.5670075
"30558",1269044,1,0,34.721886,-92.342322
"30559",1269048,1,0,31.16889,-100.0768885
"30560",1269130,0,1,41.70895,-87.759533
"30561",1269510,0,1,34.02079,-118.4119065
"30562",1269511,0,1,34.02079,-118.4119065
"30563",1269512,0,1,34.02079,-118.4119065
"30564",1269721,1,0,41.27572,-96.053431
"30565",1269724,0,1,33.95638,-83.3997795
"30566",1269734,1,0,33.66655,-86.816812
"30567",1269772,0,1,42.038363,-91.586972
"30568",1269783,0,1,42.038363,-91.586972
"30569",1269858,0,1,29.417501,-98.5406515
"30570",1269896,0,1,29.417501,-98.5406515
"30571",1269900,0,1,29.417501,-98.5406515
"30572",1269935,0,1,29.417501,-98.5406515
"30573",1269944,0,1,29.4175,-98.5406515
"30574",1269959,0,1,29.417501,-98.5406515
"30575",1269966,1,0,29.4175,-98.5406515
"30576",1269980,0,1,29.4175,-98.5406515
"30577",1269997,1,0,29.417501,-98.5406515
"30578",1270012,0,1,29.4175,-98.5406515
"30579",1270038,0,1,29.4175,-98.5406515
"30580",1270044,0,1,29.4175,-98.5406515
"30581",1270080,0,1,29.417501,-98.5406515
"30582",1270085,0,1,29.417501,-98.5406515
"30583",1270100,0,1,29.4175,-98.5406515
"30584",1270171,0,1,40.0399505,-76.3003825
"30585",1270180,1,0,41.8335845,-87.732013
"30586",1270193,0,1,40.80503,-72.8402915
"30587",1270219,1,0,32.6782075,-83.1738665
"30588",1270220,1,0,32.6782075,-83.1738665
"30589",1270221,1,0,32.6782075,-83.1738665
"30590",1270222,1,0,32.6782075,-83.1738665
"30591",1270226,1,0,32.6782075,-83.1738665
"30592",1270227,1,0,32.6782075,-83.1738665
"30593",1270231,1,0,32.6782075,-83.1738665
"30594",1270239,1,0,32.6782075,-83.1738665
"30595",1270244,1,0,32.6782075,-83.1738665
"30596",1270249,1,0,32.6782075,-83.1738665
"30597",1270253,1,0,32.6782075,-83.1738665
"30598",1270260,0,1,32.6782075,-83.1738665
"30599",1270356,1,0,40.36516,-82.6694675
"30600",1270451,1,0,41.086917,-85.1700515
"30601",1270519,1,0,36.4436205,-82.465575
"30602",1270523,1,0,27.69868,-83.804475
"30603",1270736,0,1,26.3739755,-80.134986
"30604",1270742,0,1,26.3739755,-80.134986
"30605",1270743,0,1,26.3739755,-80.134986
"30606",1271248,1,0,29.55018,-98.7130845
"30607",1271265,1,0,42.35279,-83.099288
"30608",1271270,1,0,38.7823875,-77.4936135
"30609",1271294,1,0,33.938236,-118.357262
"30610",1271297,0,1,34.02079,-118.4119065
"30611",1271300,1,1,33.938236,-118.357262
"30612",1271343,1,0,42.2445985,-71.1839105
"30613",1271345,1,0,40.0048655,-75.117998
"30614",1271408,1,0,37.6412705,-122.0857755
"30615",1271476,1,0,28.50168,-81.3677725
"30616",1271479,1,0,28.50168,-81.3677725
"30617",1271482,1,0,38.18747,-84.853542
"30618",1271519,0,1,35.48284,-97.552161
"30619",1271520,0,1,35.4828435,-97.552161
"30620",1271532,0,1,35.4828435,-97.552161
"30621",1271553,0,1,35.48284,-97.552161
"30622",1271570,0,1,35.69522,-97.455741
"30623",1271571,1,0,35.48284,-97.552161
"30624",1271580,0,1,35.4828435,-97.552161
"30625",1271596,0,1,35.4828435,-97.552161
"30626",1271634,0,1,35.4828435,-97.552161
"30627",1271644,0,1,35.48284,-97.552161
"30628",1271650,1,0,35.48284,-97.552161
"30629",1271737,1,1,27.79572,-82.672903
"30630",1271747,0,1,38.8986,-77.0143985
"30631",1271752,1,0,29.017061,-81.2916595
"30632",1271912,1,0,41.8335845,-87.732013
"30633",1271914,1,0,41.83358,-87.732013
"30634",1271921,1,0,41.8335845,-87.732013
"30635",1271960,1,0,26.6825,-80.0392615
"30636",1271975,0,1,41.11794,-77.604684
"30637",1272058,1,0,36.8025415,-76.069946
"30638",1272090,0,1,33.7671945,-84.433106
"30639",1272109,1,0,34.685827,-118.1632765
"30640",1272162,1,0,32.760825,-116.9184455
"30641",1272165,0,1,32.760825,-116.9184455
"30642",1272166,0,1,32.760825,-116.9184455
"30643",1272273,1,0,41.4485055,-82.0193025
"30644",1272275,1,0,41.4485055,-82.0193025
"30645",1272276,1,0,41.4485055,-82.0193025
"30646",1272279,1,0,41.4485055,-82.0193025
"30647",1272289,1,0,33.64665,-112.379447
"30648",1272291,1,0,41.7769225,-72.524305
"30649",1272324,1,1,32.6782075,-83.1738665
"30650",1272334,0,1,41.8335845,-87.732013
"30651",1272372,1,0,40.47273,-86.142212
"30652",1272413,0,1,40.43139,-79.9806895
"30653",1272496,1,0,37.26918,-119.3066075
"30654",1272510,1,0,33.1387415,-117.1668165
"30655",1272511,1,0,33.1387415,-117.1668165
"30656",1272516,1,0,33.226316,-117.320879
"30657",1272549,0,1,34.16825,-111.931711
"30658",1272565,0,1,28.584726,-80.8293865
"30659",1272573,0,1,28.58473,-80.8293865
"30660",1272575,0,1,28.58473,-80.8293865
"30661",1272582,0,1,28.584726,-80.8293865
"30662",1272583,0,1,28.58473,-80.8293865
"30663",1272591,0,1,28.58473,-80.8293865
"30664",1272593,0,1,28.584726,-80.8293865
"30665",1272595,0,1,28.584726,-80.8293865
"30666",1272606,0,1,28.58473,-80.8293865
"30667",1272608,0,1,28.58473,-80.8293865
"30668",1272612,0,1,28.584726,-80.8293865
"30669",1272614,0,1,28.584726,-80.8293865
"30670",1272623,1,0,28.584726,-80.8293865
"30671",1272625,0,1,28.584726,-80.8293865
"30672",1272628,0,1,28.58473,-80.8293865
"30673",1272632,0,1,28.58473,-80.8293865
"30674",1272635,1,1,28.584726,-80.8293865
"30675",1272637,0,1,28.58473,-80.8293865
"30676",1272638,0,1,28.584726,-80.8293865
"30677",1272639,0,1,28.584726,-80.8293865
"30678",1272642,0,1,28.584726,-80.8293865
"30679",1272658,0,1,28.58473,-80.8293865
"30680",1272659,0,1,28.584726,-80.8293865
"30681",1272663,0,1,28.58473,-80.8293865
"30682",1272668,0,1,28.584726,-80.8293865
"30683",1272669,1,1,28.584726,-80.8293865
"30684",1272671,1,0,28.584726,-80.8293865
"30685",1272677,0,1,28.58473,-80.8293865
"30686",1272679,0,1,28.58473,-80.8293865
"30687",1272680,0,1,28.584726,-80.8293865
"30688",1272683,1,0,28.58473,-80.8293865
"30689",1272684,0,1,28.584726,-80.8293865
"30690",1272690,0,1,28.584726,-80.8293865
"30691",1272701,0,1,28.584726,-80.8293865
"30692",1272708,1,1,28.584726,-80.8293865
"30693",1272713,0,1,28.58473,-80.8293865
"30694",1272722,0,1,28.584726,-80.8293865
"30695",1272724,0,1,28.58473,-80.8293865
"30696",1272739,1,0,28.584726,-80.8293865
"30697",1272745,0,1,28.584726,-80.8293865
"30698",1272747,0,1,28.584726,-80.8293865
"30699",1272751,0,1,28.584726,-80.8293865
"30700",1272752,0,1,28.584726,-80.8293865
"30701",1272753,0,1,28.584726,-80.8293865
"30702",1272772,1,0,28.58473,-80.8293865
"30703",1272773,1,1,28.58473,-80.8293865
"30704",1272774,1,1,28.584726,-80.8293865
"30705",1272775,0,1,28.584726,-80.8293865
"30706",1272776,0,1,28.584726,-80.8293865
"30707",1272777,0,1,28.58473,-80.8293865
"30708",1272778,0,1,28.58473,-80.8293865
"30709",1272780,1,0,28.584726,-80.8293865
"30710",1272782,0,1,28.584726,-80.8293865
"30711",1272784,0,1,28.584726,-80.8293865
"30712",1272786,0,1,28.584726,-80.8293865
"30713",1272788,1,0,28.58473,-80.8293865
"30714",1272798,1,0,28.584726,-80.8293865
"30715",1272799,0,1,28.58473,-80.8293865
"30716",1272803,1,0,28.584726,-80.8293865
"30717",1272807,0,1,28.584726,-80.8293865
"30718",1272810,0,1,28.584726,-80.8293865
"30719",1272815,0,1,28.584726,-80.8293865
"30720",1272833,1,1,28.58473,-80.8293865
"30721",1272834,0,1,28.58473,-80.8293865
"30722",1272841,0,1,28.58473,-80.8293865
"30723",1272844,0,1,28.584726,-80.8293865
"30724",1272845,0,1,28.584726,-80.8293865
"30725",1272860,0,1,28.58473,-80.8293865
"30726",1272866,0,1,28.584726,-80.8293865
"30727",1272871,1,1,28.58473,-80.8293865
"30728",1272877,0,1,28.584726,-80.8293865
"30729",1272878,0,1,28.58473,-80.8293865
"30730",1272879,0,1,28.58473,-80.8293865
"30731",1272884,0,1,28.58473,-80.8293865
"30732",1272887,1,0,28.584726,-80.8293865
"30733",1272888,0,1,28.58473,-80.8293865
"30734",1272893,1,1,28.584726,-80.8293865
"30735",1272898,0,1,28.584726,-80.8293865
"30736",1272901,0,1,28.584726,-80.8293865
"30737",1272903,0,1,28.584726,-80.8293865
"30738",1272907,1,0,28.584726,-80.8293865
"30739",1272910,0,1,28.58473,-80.8293865
"30740",1272923,1,0,28.584726,-80.8293865
"30741",1272932,1,0,28.58473,-80.8293865
"30742",1272938,0,1,28.584726,-80.8293865
"30743",1272941,1,1,28.584726,-80.8293865
"30744",1272942,0,1,28.58473,-80.8293865
"30745",1272943,0,1,28.58473,-80.8293865
"30746",1272949,1,0,28.58473,-80.8293865
"30747",1272951,1,1,28.58473,-80.8293865
"30748",1272953,0,1,28.58473,-80.8293865
"30749",1272957,1,1,28.584726,-80.8293865
"30750",1272958,1,0,28.584726,-80.8293865
"30751",1272959,0,1,28.584726,-80.8293865
"30752",1272961,0,1,28.584726,-80.8293865
"30753",1272971,0,1,28.58473,-80.8293865
"30754",1272977,1,0,28.58473,-80.8293865
"30755",1272979,0,1,28.584726,-80.8293865
"30756",1272983,0,1,28.584726,-80.8293865
"30757",1272987,1,1,28.584726,-80.8293865
"30758",1272988,1,1,28.584726,-80.8293865
"30759",1272993,0,1,28.584726,-80.8293865
